Rank,Question_ID,Answer_Index,Answer_Text,Token_Position,Token_LogLikelihood,Token_Probability,Token_Entropy,Overall_AnswerLL,Overall_AnswerProb,Token_Count_in_Answer,SE_before
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",3,-0.7876573801040649,0.45490922742261714,0.35831261015686283,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",4,-0.23430585861206055,0.7911198080809101,0.18536400579740622,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",5,-0.321694940328598,0.7249193002458549,0.23320287093563935,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",6,-2.669095516204834,0.06931489116076883,0.18500806510343418,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",7,-3.0723204612731934,0.046313561247009305,0.14229010175361592,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",8,-0.2777063548564911,0.7575192307012586,0.21036790419173987,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",9,-0.6503391861915588,0.5218687360687535,0.3393916890137706,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",10,-0.5232982635498047,0.5925628927233888,0.31008713270619853,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",11,-0.23206691443920135,0.792893065536711,0.18400424709934396,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,8,"the 1999 film ""Russo and Steele""",12,-0.04591064900159836,0.9551272999560023,0.043850514120124376,-15.835795260965824,1.326177030467786e-07,13,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,9,the spy who love me,0,-2.1309752464294434,0.11872145470093608,0.25299248108778927,-8.536777283996344,0.00019612128599931847,5,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,9,the spy who love me,1,-1.8397362232208252,0.1588593239816563,0.29225925262542585,-8.536777283996344,0.00019612128599931847,5,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,9,the spy who love me,2,-0.01182098314166069,0.9882486101891105,0.01168207006081508,-8.536777283996344,0.00019612128599931847,5,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,9,the spy who love me,3,-4.420970439910889,0.012022559450226086,0.05315137984152083,-8.536777283996344,0.00019612128599931847,5,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,9,the spy who love me,4,-0.1332743912935257,0.8752249050638348,0.11664506636731639,-8.536777283996344,0.00019612128599931847,5,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,0,-1.2559752464294434,0.2847979645459095,0.35769919360315255,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,1,-0.3131662905216217,0.7311283227493826,0.2289647446307191,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,2,-0.32867705821990967,0.7198754570742597,0.2366065474158805,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,3,-1.8777979612350464,0.15292648530939143,0.28716504223281647,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,4,-0.08713684976100922,0.9165516571749995,0.07986542394946197,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,5,-1.2042487859725952,0.2999172169298317,0.3611749442800293,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,6,-3.7834644317626953,0.022743760572232426,0.08605020906956815,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,7,-0.02367943711578846,0.9765987208880387,0.023125307898627795,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,8,-3.6049766540527344,0.027188079537115297,0.0980123918998295,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,9,-4.5473785400390625,0.010594942227983205,0.04817921282048448,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,10,-0.03708948940038681,0.9635899004081481,0.03573905729750782,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,11,-0.2596982717514038,0.771284268949902,0.2003011915753344,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,12,-0.41673561930656433,0.6591951753857964,0.2747101095582991,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,13,-1.2716503143310547,0.28036854354576835,0.35653074642851623,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,14,-3.522221565246582,0.029533751079163447,0.104024414853654,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,15,-0.2152334749698639,0.8063531549196902,0.17355419148627796,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,16,-0.3506416380405426,0.7042360800624353,0.24693449258034306,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,17,-0.07354775071144104,0.9290917799387911,0.06833261051898726,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,18,-1.1970341205596924,0.302088843662011,0.3616106532038498,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,19,-0.002817591419443488,0.9971863742658253,0.0028096636717173467,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,20,-0.24539326131343842,0.7823967913435659,0.1919949001689674,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
3,tc_69--158/158_2486.txt#0_1,10,'You're My Thunder' was featured in the 1995 film 'Tomorrow Never Dies'.,21,-0.6283755302429199,0.533457683389959,0.3352117545623252,-25.24693988240324,1.084909030403434e-11,22,2.17035316404773
4,sfq_668--20/20_1363097.txt#0_1,1,alicia silverstone,0,-4.854074478149414,0.007796545888696156,0.03784501431604075,-5.891918275970966,0.0027616739596877144,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,1,alicia silverstone,1,-0.7256425023078918,0.48401348924745646,0.3512207593882982,-5.891918275970966,0.0027616739596877144,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,1,alicia silverstone,2,-0.3080476224422455,0.7348803203801244,0.22637813537269294,-5.891918275970966,0.0027616739596877144,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,1,alicia silverstone,3,-0.004153673071414232,0.9958549414970834,0.004136455753531211,-5.891918275970966,0.0027616739596877144,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,2,kate beckinsale,0,-3.137277603149414,0.0434007913943396,0.13616033070042144,-6.289572682449943,0.0018555526876959107,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,2,kate beckinsale,1,-0.612124502658844,0.5421977440507755,0.33189252431982813,-6.289572682449943,0.0018555526876959107,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,2,kate beckinsale,2,-2.5092601776123047,0.08132838554974023,0.20407407906946318,-6.289572682449943,0.0018555526876959107,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,2,kate beckinsale,3,-0.030691316351294518,0.9697748805265352,0.02976366754777878,-6.289572682449943,0.0018555526876959107,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,2,kate beckinsale,4,-0.00021908267808612436,0.9997809413187714,0.0002190345861235282,-6.289572682449943,0.0018555526876959107,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,3,melanie griffith,0,-3.270090103149414,0.038003002730671295,0.12427324301952836,-4.683144023118075,0.009249886265841705,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,3,melanie griffith,1,-1.3341412544250488,0.2633842584346989,0.3513918048438805,-4.683144023118075,0.009249886265841705,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,3,melanie griffith,2,-0.0768699049949646,0.9260103150872111,0.07118232484511115,-4.683144023118075,0.009249886265841705,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,3,melanie griffith,3,-0.0008235162240453064,0.9991768227723776,0.0008228382242430495,-4.683144023118075,0.009249886265841705,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,3,melanie griffith,4,-0.0012192443246021867,0.9987814986517721,0.0012177585737488026,-4.683144023118075,0.009249886265841705,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,4,Demetria Georganne,0,-0.7329807877540588,0.4804746604520938,0.35217869501403964,-3.9149806508794427,0.019940934481462298,6,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,4,Demetria Georganne,1,-0.4567575454711914,0.6333338761157642,0.289280026618392,-3.9149806508794427,0.019940934481462298,6,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,4,Demetria Georganne,2,-0.011858680285513401,0.9882113567412687,0.011718882434108074,-3.9149806508794427,0.019940934481462298,6,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,4,Demetria Georganne,3,-1.9281847476959229,0.1454119183720051,0.2803810430381048,-3.9149806508794427,0.019940934481462298,6,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,4,Demetria Georganne,4,-0.7131379246711731,0.4901038729793189,0.3495116587497757,-3.9149806508794427,0.019940934481462298,6,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,4,Demetria Georganne,5,-0.0720609650015831,0.930474167722901,0.06705086633515714,-3.9149806508794427,0.019940934481462298,6,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,5,lisa bonet,0,-4.066965103149414,0.017129295346191974,0.06966424631450241,-6.3133395835757256,0.0018119718920855592,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,5,lisa bonet,1,-0.4634266495704651,0.6291241596878286,0.29155290138796464,-6.3133395835757256,0.0018119718920855592,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,5,lisa bonet,2,-1.7055619955062866,0.18167025961119299,0.30984989040661143,-6.3133395835757256,0.0018119718920855592,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,5,lisa bonet,3,-0.07738583534955978,0.9255326814804223,0.07162311959968048,-6.3133395835757256,0.0018119718920855592,4,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,6,Demetria Michelle Johnson,0,-0.7329807877540588,0.4804746604520938,0.35217869501403964,-11.703375377692282,8.265871581929684e-06,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,6,Demetria Michelle Johnson,1,-0.4567575454711914,0.6333338761157642,0.289280026618392,-11.703375377692282,8.265871581929684e-06,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,6,Demetria Michelle Johnson,2,-0.011858680285513401,0.9882113567412687,0.011718882434108074,-11.703375377692282,8.265871581929684e-06,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,6,Demetria Michelle Johnson,3,-3.992637872695923,0.018450978536452563,0.07366807559294009,-11.703375377692282,8.265871581929684e-06,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,6,Demetria Michelle Johnson,4,-6.509140491485596,0.0014897596340233072,0.009697054656401874,-11.703375377692282,8.265871581929684e-06,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,7,Demi Moore,0,-0.7329807877540588,0.4804746604520938,0.35217869501403964,-2.0416354332119226,0.12981623140150741,3,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,7,Demi Moore,1,-1.3014841079711914,0.27212762641520205,0.35416978101930685,-2.0416354332119226,0.12981623140150741,3,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,7,Demi Moore,2,-0.007170537486672401,0.9928551094797942,0.007119304681359108,-2.0416354332119226,0.12981623140150741,3,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,8,cybill shepherd,0,-3.479074478149414,0.03083593716356429,0.10728052189557556,-5.615623511373997,0.003640539072806119,3,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,8,cybill shepherd,1,-2.0441973209381104,0.12948408243746232,0.26469101432278985,-5.615623511373997,0.003640539072806119,3,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,8,cybill shepherd,2,-0.09235171228647232,0.9117844073652298,0.08420485115628537,-5.615623511373997,0.003640539072806119,3,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,9,Demetria Guynes,0,-0.7329807877540588,0.4804746604520938,0.35217869501403964,-2.8414362863986753,0.058341810209997916,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,9,Demetria Guynes,1,-0.4567575454711914,0.6333338761157642,0.289280026618392,-2.8414362863986753,0.058341810209997916,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,9,Demetria Guynes,2,-0.011858680285513401,0.9882113567412687,0.011718882434108074,-2.8414362863986753,0.058341810209997916,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,9,Demetria Guynes,3,-1.6391222476959229,0.19415038346770133,0.31823621284060394,-2.8414362863986753,0.058341810209997916,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,9,Demetria Guynes,4,-0.000717025191988796,0.999283231809145,0.0007165111511391837,-2.8414362863986753,0.058341810209997916,5,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,10,madonna,0,-3.791574478149414,0.022560053562080216,0.08553812321166712,-3.7938841115683317,0.022508008234390635,2,2.161076702712969
4,sfq_668--20/20_1363097.txt#0_1,10,madonna,1,-0.002309633418917656,0.9976930317321118,0.0023043050679097334,-3.7938841115683317,0.022508008234390635,2,2.161076702712969
5,bb_1997--80/80_876537.txt#0_1,1,The American Flag and an Eagle.,0,-4.032812595367432,0.017724408193338127,0.0714792165075277,-12.201047331094742,5.025189812529938e-06,7,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,1,The American Flag and an Eagle.,1,-2.8636200428009033,0.057061819695004144,0.16340337045730519,-12.201047331094742,5.025189812529938e-06,7,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,1,The American Flag and an Eagle.,2,-1.5004907846450806,0.22302067816021154,0.3346404722646938,-12.201047331094742,5.025189812529938e-06,7,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,1,The American Flag and an Eagle.,3,-0.5286983847618103,0.5893716057004906,0.3115998158583239,-12.201047331094742,5.025189812529938e-06,7,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,1,The American Flag and an Eagle.,4,-1.4411314725875854,0.23665983302178883,0.3410579335650226,-12.201047331094742,5.025189812529938e-06,7,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,1,The American Flag and an Eagle.,5,-1.4325240850448608,0.23870564785024326,0.34195158968171047,-12.201047331094742,5.025189812529938e-06,7,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,1,The American Flag and an Eagle.,6,-0.4017699658870697,0.6691346517838962,0.2688382061210723,-12.201047331094742,5.025189812529938e-06,7,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,0,-6.409521579742432,0.0016458117034080801,0.010548865529186744,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,1,-0.6547205448150635,0.5195872436495678,0.3401844431412021,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,2,-5.188488960266113,0.005580432702937426,0.02895401337269882,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,3,-0.6382066607475281,0.5282388866552356,0.33712557582922986,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,4,-0.34826433658599854,0.7059122531148116,0.24584406241895734,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,5,-2.590614080429077,0.07497398588885958,0.19422866340957057,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,6,-0.45778554677963257,0.6326831425971985,0.28963319827211476,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,7,-0.1701330691576004,0.8435525582991663,0.14351618563918275,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,8,-0.6176396012306213,0.5392157007369104,0.33304097028043533,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,9,-0.6051216721534729,0.5460079886301735,0.330401266989045,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,10,-0.02887534350156784,0.9715375653894363,0.028053480825296895,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,11,-0.41218891739845276,0.6621991632913191,0.27295115611921006,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,2,four red stripes and a circle with an A in the center.,12,-0.5618152618408203,0.5701731103799506,0.3203319552027069,-18.68337557464838,7.689765295403631e-09,13,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,3,an eagle and a star,0,-1.8082029819488525,0.16394849064105152,0.2964521495631629,-7.127642050385475,0.0008026096711843931,5,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,3,an eagle and a star,1,-0.9392688274383545,0.3909135561564249,0.3671729174208026,-7.127642050385475,0.0008026096711843931,5,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,3,an eagle and a star,2,-0.17861099541187286,0.8364312116979477,0.14939581121492937,-7.127642050385475,0.0008026096711843931,5,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,3,an eagle and a star,3,-0.68764728307724,0.5027575248423242,0.34571984590446214,-7.127642050385475,0.0008026096711843931,5,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,3,an eagle and a star,4,-3.5139119625091553,0.029780187293474765,0.10464495627630412,-7.127642050385475,0.0008026096711843931,5,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",0,-0.8746092915534973,0.4170249230124049,0.3647338723760312,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",1,-0.3380362093448639,0.7131694640316829,0.24107710214177835,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",2,-0.06896647065877914,0.9333579744315654,0.06437040525777207,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",3,-1.1784484386444092,0.30775587047130676,0.36267442494056246,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",4,-0.36529603600502014,0.6939911740905188,0.25351222481773633,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",5,-0.014664013870060444,0.9854429791604429,0.014450549414562384,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",6,-0.0031399254221469164,0.9968649989882393,0.0031300816527715775,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",7,-0.08226801455020905,0.9210250774920737,0.07577090437622533,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",8,-0.0013253247598186135,0.9986755530951837,0.0013235693375425732,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",9,-0.005603558383882046,0.9944121122652698,0.005572246228717885,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",10,-1.3355469703674316,0.26301427509031244,0.35126791816025305,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",11,-3.207630157470703,0.04045236550454477,0.12975622743340537,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",12,-0.10224155336618423,0.9028114481837833,0.09230484475908436,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",13,-0.3289879858493805,0.7196516626986077,0.23675675092437265,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,4,"a shield with a red, white, and blue eagle clutching a spear.",14,-1.3867437839508057,0.2498876695360995,0.34653017231513905,-9.293507734197192,9.201971280968685e-05,15,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",0,-2.4722654819488525,0.08439345042854951,0.20864301429706456,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",1,-0.5244960784912109,0.5918535369600408,0.31042485907669437,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",2,-0.6703780889511108,0.5115151429971754,0.3429085439320006,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",3,-1.1941314935684204,0.3029669687115871,0.3617823987494644,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",4,-0.7372461557388306,0.4784296237354839,0.3527204007905607,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",5,-1.776828408241272,0.1691738476891487,0.30059289840556147,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",6,-1.189337134361267,0.30442298874001666,0.3620615649617437,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",7,-0.7885323762893677,0.454511357676603,0.3583969208192385,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",8,-0.027117909863591194,0.97324647939905,0.026392410203400864,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",9,-2.3914108276367188,0.09150050133572418,0.21881528952843884,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",10,-0.1834036260843277,0.8324320966129146,0.1526710648877879,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",11,-0.00452494528144598,0.9954852768594326,0.004504516306274028,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
5,bb_1997--80/80_876537.txt#0_1,5,"the shield has an eagle clutching an American flag and the chest has a red, white, and blue shield with an emblem that consists of Captain America's shield and his initials, A.C.",12,-0.06058310717344284,0.9412155440044581,0.05702176207573241,-34.95711034233682,6.581424067596638e-16,40,2.151473257746013
